productId,productName,category,manufacturer,price,unit,minOrderQty,stockQty,leadTimeDays,warehouseLocation,weight,dimensions,restrictedStates,applicableProjectTypes,certifications,ecoFriendly,recyclable,sustainableSource,warrantyYears,fireRating,installationDifficulty,description
P2909,Power Drill,Tools,QualityMaterials,280.78,ft,1,4942,25,DE,18.35,100.8x26x51.9,ME,Residential;Infrastructure,,No,No,Yes,1,Class C,Professional Required,QualityMaterials Power Drill - Premium quality tools product for construction projects.
P2910,Primer,Paint,PremiumPro,126.23,bundle,100,5001,6,VA,106.38,37.5x47.7x43.4,AL;NJ;OK;WV,Infrastructure;Residential;Commercial;Industrial,LEED Certified;ASTM Compliant,No,No,No,1,,Easy,PremiumPro Primer - Premium quality paint product for construction projects.
P2911,Moisture Resistant,Drywall,TrustedBrand,269.66,sqft,10,3050,28,OR,14.18,147.5x16.6x4.9,CO,New Construction;Renovation;Industrial,FSC Certified;Green Guard,No,No,Yes,25,,Complex,TrustedBrand Moisture Resistant - Premium quality drywall product for construction projects.
P2912,Wire Cable,Electrical,BuildCo,297.89,bundle,1,2965,23,KY,158.66,95.8x10.6x22.3,WI;SC;CT;IN,New Construction;Commercial;Residential,Green Guard,No,Yes,Yes,2,Class C,Professional Required,BuildCo Wire Cable - Premium quality electrical product for construction projects.
P2913,Fiberglass Batt,Insulation,ProBuild,35.03,sqft,25,4519,18,NE,91.98,61.2x19x50.5,,Industrial;Renovation;Residential,CE Marked;FSC Certified,No,Yes,No,0,Class B,Complex,ProBuild Fiberglass Batt - Premium quality insulation product for construction projects.
P2914,Lock Set,Hardware,EcoConstruct,30.04,bundle,25,616,28,ND,185.05,65x17.4x17.8,,New Construction;Residential;Infrastructure,,Yes,Yes,Yes,25,Class A,Complex,EcoConstruct Lock Set - Premium quality hardware product for construction projects.
P2915,Hardwood,Flooring,BuildCo,78.29,box,1,988,10,NJ,46.74,41.1x35.9x23.1,LA;NJ;RI;WA,Industrial;New Construction;Commercial,ASTM Compliant,Yes,Yes,Yes,5,Class C,Moderate,BuildCo Hardwood - Premium quality flooring product for construction projects.
P2916,Casement,Windows,MegaSupply,559.21,sqft,1,2447,11,AK,127.81,125x39x38,KY,Infrastructure;Commercial,UL Listed;CE Marked,No,Yes,No,2,Class C,Moderate,MegaSupply Casement - Premium quality windows product for construction projects.
P2917,Casement,Windows,IndustryLeader,265.09,bundle,1,1489,21,KS,150.55,72.8x38.2x38.9,,Residential;New Construction,,No,No,No,10,Class A,Moderate,IndustryLeader Casement - Premium quality windows product for construction projects.
P2918,Double Hung,Windows,BuildCo,532.96,box,50,2068,28,PA,164.03,138.9x46.6x49.4,SC,Commercial;New Construction,,Yes,Yes,No,5,,Complex,BuildCo Double Hung - Premium quality windows product for construction projects.
P2919,Rigid Foam Board,Insulation,TrustedBrand,133.44,sqft,25,2799,10,TN,33.56,122.4x5x27,,New Construction;Residential;Infrastructure,FSC Certified,No,Yes,No,1,Class C,Professional Required,TrustedBrand Rigid Foam Board - Premium quality insulation product for construction projects.
P2920,Power Drill,Tools,ValueBuilders,30.61,ft,50,3944,20,ND,51.68,83.9x8x14.4,KY;MS,Commercial;Renovation;Industrial;Residential,CE Marked,No,No,Yes,0,Class C,Moderate,ValueBuilders Power Drill - Premium quality tools product for construction projects.
P2921,PEX Tubing,Plumbing,QualityMaterials,127.96,bundle,100,1446,30,CA,59.55,109.8x6.5x31.9,,Industrial;Commercial,FSC Certified,No,Yes,Yes,0,Class B,Complex,QualityMaterials PEX Tubing - Premium quality plumbing product for construction projects.
P2922,Copper Pipe,Plumbing,QualityMaterials,202.27,ea,50,312,17,GA,89.25,80.4x46.6x9.3,TX,New Construction;Renovation;Infrastructure;Industrial,,No,No,No,5,Class A,Professional Required,QualityMaterials Copper Pipe - Premium quality plumbing product for construction projects.
P2923,Rebar,Steel,ValueBuilders,434.47,sqft,100,2352,25,MN,115.25,102.6x8.1x46.6,UT;TN,New Construction;Renovation,,No,No,Yes,1,Class C,Complex,ValueBuilders Rebar - Premium quality steel product for construction projects.
P2924,Corner Bead,Drywall,ProBuild,308.94,ft,10,546,21,DE,127.26,103.3x20.6x41.3,,Infrastructure;Industrial,FSC Certified,No,No,Yes,10,Class C,Complex,ProBuild Corner Bead - Premium quality drywall product for construction projects.
P2925,Steel Beam,Steel,BuildCo,272.94,ft,100,3732,22,IA,125.13,152.4x15.6x51.5,TN,Infrastructure;Renovation;Residential,,No,No,Yes,0,Class C,Moderate,BuildCo Steel Beam - Premium quality steel product for construction projects.
P2926,Ventilation Fan,HVAC,ConstructMax,2909.9,sqft,50,4043,19,SC,154.88,69x32.7x18,SD,Residential;New Construction;Commercial,,No,No,Yes,25,Class A,Moderate,ConstructMax Ventilation Fan - Premium quality hvac product for construction projects.
P2927,Rebar,Steel,ConstructMax,485.49,box,10,3529,24,AK,35.98,23.5x33.6x10.8,ID;CT,New Construction,,No,Yes,No,5,Class B,Professional Required,ConstructMax Rebar - Premium quality steel product for construction projects.
P2928,4x4,Lumber,ConstructMax,17.31,box,25,2119,28,CO,56.96,103x38.5x28.1,IL;NM;NY;OR,Infrastructure;Commercial;Renovation,ASTM Compliant,No,No,No,10,,Complex,ConstructMax 4x4 - Premium quality lumber product for construction projects.
P2929,Ceramic Tile,Flooring,QualityMaterials,88.86,box,25,3614,30,FL,83.95,98.5x18.1x43.1,DE,Infrastructure;New Construction;Renovation,Energy Star;ASTM Compliant,No,Yes,Yes,0,Class A,Professional Required,QualityMaterials Ceramic Tile - Premium quality flooring product for construction projects.
P2930,Picture Window,Windows,BuildCo,938.94,sqft,100,5002,3,ID,144.89,147x45.7x27.1,CA;KY;NH,Infrastructure;Commercial;New Construction;Industrial,Green Guard,No,Yes,Yes,1,,Moderate,BuildCo Picture Window - Premium quality windows product for construction projects.
P2931,Sink,Fixtures,QualityMaterials,53.6,sqft,100,245,28,SC,149.21,125.6x33.1x6.2,,Commercial;Infrastructure;Industrial,Energy Star;Green Guard,Yes,No,Yes,25,,Moderate,QualityMaterials Sink - Premium quality fixtures product for construction projects.
P2932,Double Hung,Windows,EcoConstruct,966,bundle,1,4267,1,LA,43.18,58.5x21.8x49.2,OK,Residential;Industrial,LEED Certified;ASTM Compliant,No,Yes,No,1,Class C,Moderate,EcoConstruct Double Hung - Premium quality windows product for construction projects.
P2933,Carpet Tile,Flooring,QualityMaterials,171.82,box,100,4998,16,MO,178.49,104x10.9x12.3,CT;AR;DE;NY,Industrial;Commercial,FSC Certified,No,Yes,Yes,5,Class A,Moderate,QualityMaterials Carpet Tile - Premium quality flooring product for construction projects.
P2934,Metal Roofing,Roofing,BuildCo,302.01,ea,10,2428,3,NM,76.22,26.4x13.1x30.1,OR;WV;IN,Infrastructure;Industrial;Commercial;Residential;Renovation,ISO 9001;Energy Star,No,No,No,2,Class A,Moderate,BuildCo Metal Roofing - Premium quality roofing product for construction projects.
P2935,Joint Compound,Drywall,ConstructMax,64.5,sqft,50,4861,26,RI,37.23,47.1x10.4x41.4,,Renovation;Infrastructure,Energy Star;ASTM Compliant,No,No,No,10,,Moderate,ConstructMax Joint Compound - Premium quality drywall product for construction projects.
P2936,Entry Door,Doors,EcoConstruct,626.94,ea,1,832,24,MS,36.47,52.7x40.1x8.1,AR;NC;WY,Renovation;New Construction;Commercial,Energy Star,No,No,Yes,25,,Easy,EcoConstruct Entry Door - Premium quality doors product for construction projects.
P2937,Shower Head,Fixtures,ValueBuilders,113.3,sqft,1,4903,24,AL,157.41,147.1x7.4x5.7,KS,Infrastructure;Residential;Renovation;New Construction,UL Listed,No,Yes,Yes,10,,Moderate,ValueBuilders Shower Head - Premium quality fixtures product for construction projects.
P2938,Corner Bead,Drywall,TrustedBrand,96.72,sqft,10,3640,3,MT,196.36,154.1x39.4x48.7,KY;NY,Infrastructure;New Construction;Commercial,UL Listed,No,Yes,No,5,Class C,Moderate,TrustedBrand Corner Bead - Premium quality drywall product for construction projects.
P2939,Heat Pump,HVAC,QualityMaterials,3320.82,box,1,1164,4,FL,29.97,153.4x35.5x25.4,NC,Industrial;Commercial;Infrastructure,CE Marked;UL Listed,No,No,Yes,25,Class C,Complex,QualityMaterials Heat Pump - Premium quality hvac product for construction projects.
P2940,Bolts,Hardware,ConstructMax,34.49,sqft,10,4177,6,AL,83.2,77.8x33.2x22.6,,New Construction;Commercial;Infrastructure;Renovation;Industrial,,No,Yes,No,10,Class A,Easy,ConstructMax Bolts - Premium quality hardware product for construction projects.
P2941,Measuring Tape,Tools,TrustedBrand,260.44,bundle,100,1775,21,MN,84.36,15.9x9x34.1,IL;AL,Commercial;New Construction;Industrial,,No,Yes,Yes,0,Class A,Easy,TrustedBrand Measuring Tape - Premium quality tools product for construction projects.
P2942,Thermostat,HVAC,BuildCo,1067.62,ft,50,3225,20,IL,16.66,100x13.2x44,DE;WV;LA,New Construction;Residential;Renovation;Industrial,,No,Yes,Yes,2,Class C,Professional Required,BuildCo Thermostat - Premium quality hvac product for construction projects.
P2943,Hinges,Hardware,ConstructMax,162.77,ea,10,1276,24,WY,87.64,84.7x34.2x50.1,IN,Renovation;New Construction;Infrastructure,UL Listed,No,No,No,2,Class A,Professional Required,ConstructMax Hinges - Premium quality hardware product for construction projects.
P2944,Fiberglass Batt,Insulation,MegaSupply,116.46,sqft,10,225,7,NE,191.53,154.9x28.1x9.1,,Renovation;Residential;Industrial,Energy Star;Green Guard,No,Yes,No,25,Class C,Complex,MegaSupply Fiberglass Batt - Premium quality insulation product for construction projects.
P2945,Fiberglass Batt,Insulation,IndustryLeader,246.6,sqft,10,4828,11,CO,45.95,128.4x51.7x13,KY,Renovation;Infrastructure,LEED Certified,No,No,No,1,Class B,Moderate,IndustryLeader Fiberglass Batt - Premium quality insulation product for construction projects.
P2946,Ductwork,HVAC,PremiumPro,2729.17,sqft,10,582,30,SC,163.12,124.8x44x24.2,MI;HI;RI,Residential;Industrial;New Construction,UL Listed;ASTM Compliant,Yes,No,Yes,2,Class A,Moderate,PremiumPro Ductwork - Premium quality hvac product for construction projects.
P2947,Rigid Foam Board,Insulation,QualityMaterials,209.63,ft,10,2555,29,WV,107.04,97.5x14.9x32,MN,Infrastructure;New Construction;Industrial,,No,No,Yes,2,Class A,Professional Required,QualityMaterials Rigid Foam Board - Premium quality insulation product for construction projects.
P2948,Casement,Windows,ConstructMax,844.47,sqft,25,2455,3,NV,4.61,64.3x34.2x42.6,,Industrial;Infrastructure;Commercial,ISO 9001;FSC Certified,No,Yes,Yes,2,Class A,Complex,ConstructMax Casement - Premium quality windows product for construction projects.
P2949,Conduit,Electrical,TrustedBrand,100.7,bundle,100,466,26,WY,185.63,104.5x10.8x14.8,NM,Infrastructure;Renovation;Industrial,CE Marked,Yes,No,No,10,Class C,Easy,TrustedBrand Conduit - Premium quality electrical product for construction projects.
P2950,2x8,Lumber,BuildCo,21.56,box,10,140,10,SC,88.41,88.1x42.9x22,VT;IA,Industrial;Renovation;Residential;Commercial,FSC Certified,No,No,Yes,25,Class C,Moderate,BuildCo 2x8 - Premium quality lumber product for construction projects.
P2951,Picture Window,Windows,BuildCo,541.53,sqft,50,1750,29,IN,97.26,137.2x17.5x7.1,,New Construction;Industrial,ASTM Compliant,No,No,No,10,Class C,Easy,BuildCo Picture Window - Premium quality windows product for construction projects.
P2952,Spray Foam,Insulation,MegaSupply,239.33,sqft,25,4865,12,CA,52.7,107.3x44.2x48.2,NE,Commercial;Infrastructure;Renovation,,No,No,Yes,10,Class B,Easy,MegaSupply Spray Foam - Premium quality insulation product for construction projects.
P2953,Drain Fitting,Plumbing,PremiumPro,51.54,ft,25,115,23,OR,100.45,118.3x46.7x50.9,LA;MI,Commercial;Residential;Renovation,,No,Yes,No,5,Class C,Professional Required,PremiumPro Drain Fitting - Premium quality plumbing product for construction projects.
P2954,Garage Door,Doors,ProBuild,949.54,ea,100,2726,14,NY,154.55,31.9x34.9x22,VT;MO;NC,Residential;Infrastructure,CE Marked,No,No,Yes,5,Class C,Moderate,ProBuild Garage Door - Premium quality doors product for construction projects.
P2955,2x4,Lumber,TrustedBrand,8.3,bundle,25,3538,24,NM,105.76,134.1x28.1x36.9,PA,Residential;Infrastructure;Renovation;Commercial,FSC Certified;CE Marked,No,No,Yes,2,Class B,Professional Required,TrustedBrand 2x4 - Premium quality lumber product for construction projects.
P2956,Stain,Paint,TrustedBrand,76.91,sqft,25,730,15,ID,157.91,92.1x43.1x16.4,CT;NE;OH,Renovation;Industrial,Green Guard,No,No,No,10,,Moderate,TrustedBrand Stain - Premium quality paint product for construction projects.
P2957,Metal Roofing,Roofing,TrustedBrand,163.12,bundle,10,127,15,RI,112.97,105.6x18.7x10,FL;MD;HI;SD,Renovation;Infrastructure;New Construction;Residential,Green Guard;ISO 9001,Yes,Yes,Yes,1,Class C,Complex,TrustedBrand Metal Roofing - Premium quality roofing product for construction projects.
P2958,Shower Head,Fixtures,MegaSupply,310.14,bundle,100,3229,16,NH,52.98,86.8x13.1x36.6,HI;OH;AR;MS,Infrastructure;Industrial;Residential;Renovation,,No,Yes,No,0,Class A,Professional Required,MegaSupply Shower Head - Premium quality fixtures product for construction projects.
P2959,Hinges,Hardware,MegaSupply,91.75,ea,10,161,27,IN,140.92,98.7x23.8x9.8,NJ;RI,Industrial;Commercial;Residential,LEED Certified,Yes,Yes,No,2,,Complex,MegaSupply Hinges - Premium quality hardware product for construction projects.
P2960,Stain,Paint,TrustedBrand,171.57,ft,50,2616,19,KY,64.8,141.9x43.4x42.6,AR;CA,Infrastructure;Commercial,LEED Certified;Green Guard,No,No,No,5,,Easy,TrustedBrand Stain - Premium quality paint product for construction projects.
P2961,Ready Mix,Concrete,BuildCo,49.06,sqft,10,4844,1,OH,187.16,136.3x19.6x21.3,MN,New Construction;Industrial;Infrastructure;Commercial,,No,No,No,1,Class C,Moderate,BuildCo Ready Mix - Premium quality concrete product for construction projects.
P2962,Measuring Tape,Tools,MegaSupply,35.59,bundle,1,1869,29,WY,57.63,53x9.7x8.9,,New Construction;Industrial,UL Listed;FSC Certified,No,No,Yes,1,Class C,Complex,MegaSupply Measuring Tape - Premium quality tools product for construction projects.
P2963,Power Drill,Tools,TrustedBrand,96.93,ft,25,4515,1,NY,57.81,106.8x24.5x44.4,AL;CO,Commercial,LEED Certified,Yes,No,No,10,Class A,Easy,TrustedBrand Power Drill - Premium quality tools product for construction projects.
P2964,Saw,Tools,TrustedBrand,135.08,bundle,100,2972,27,MO,190.24,102.8x29.8x15.6,MI;MO;GA;MT,New Construction;Renovation,CE Marked;Green Guard,No,No,Yes,2,Class C,Easy,TrustedBrand Saw - Premium quality tools product for construction projects.
P2965,Ceramic Tile,Flooring,PremiumPro,159.08,sqft,1,2112,23,FL,199.18,113.3x41.5x43.7,KY;TX;NY;RI,Infrastructure;Industrial;Residential;Renovation,FSC Certified;ASTM Compliant,Yes,No,No,2,Class C,Easy,PremiumPro Ceramic Tile - Premium quality flooring product for construction projects.
P2966,Saw,Tools,QualityMaterials,123.09,ft,100,2532,10,PA,190.86,30.9x23.2x23.8,OR;KY;TN;ME,Commercial;Renovation;Residential,CE Marked,No,No,Yes,0,Class B,Moderate,QualityMaterials Saw - Premium quality tools product for construction projects.
P2967,Sliding Door,Doors,MegaSupply,383.1,ft,1,1321,23,UT,195.23,63.9x32.2x41.7,IL;NH;MD;ND,Industrial;New Construction,ISO 9001,No,No,Yes,10,Class B,Professional Required,MegaSupply Sliding Door - Premium quality doors product for construction projects.
P2968,Light Fixture,Electrical,ProBuild,120.2,sqft,25,3761,18,OK,179.58,31.8x11.6x46.9,NJ;CT;OH,Industrial;Renovation;Residential,ISO 9001,No,No,Yes,1,,Complex,ProBuild Light Fixture - Premium quality electrical product for construction projects.
P2969,Bathtub,Fixtures,TrustedBrand,110.38,ft,100,2591,17,MA,53.6,83.8x18.8x35.9,LA;FL,Renovation;Commercial;Industrial,Green Guard;FSC Certified,No,No,No,5,Class B,Easy,TrustedBrand Bathtub - Premium quality fixtures product for construction projects.
P2970,Copper Pipe,Plumbing,ProBuild,117.69,ea,1,4275,2,WY,98.19,52.3x35.3x26.5,MT;AK,Industrial;Infrastructure;Commercial,UL Listed;ASTM Compliant,Yes,No,No,10,Class B,Professional Required,ProBuild Copper Pipe - Premium quality plumbing product for construction projects.
P2971,Hinges,Hardware,IndustryLeader,235.45,ft,100,985,10,NM,198.36,149.6x40x25.5,,Industrial,ISO 9001,Yes,Yes,No,10,Class B,Complex,IndustryLeader Hinges - Premium quality hardware product for construction projects.
P2972,I-Beam,Steel,ProBuild,465.84,box,100,847,24,IN,191.54,66.5x45.5x11.4,ND;NH,Industrial;Renovation,,Yes,Yes,No,1,Class B,Moderate,ProBuild I-Beam - Premium quality steel product for construction projects.
P2973,Standard Sheet,Drywall,PremiumPro,30.82,bundle,1,1609,29,ID,4.52,17.7x8.3x38.1,,Residential;Renovation,UL Listed,Yes,No,Yes,25,Class C,Complex,PremiumPro Standard Sheet - Premium quality drywall product for construction projects.
P2974,EPDM Rubber,Roofing,QualityMaterials,202.31,sqft,25,4769,18,SD,138.73,146.4x15.7x23.1,AL;NY;WV,Infrastructure;Commercial,,Yes,No,No,1,Class C,Complex,QualityMaterials EPDM Rubber - Premium quality roofing product for construction projects.
P2975,Hammer,Tools,ProBuild,249.76,box,1,2861,25,SC,86.99,113.3x9.5x23.9,WA;LA;CA,Infrastructure;Industrial;New Construction,Energy Star,No,Yes,No,5,Class B,Moderate,ProBuild Hammer - Premium quality tools product for construction projects.
P2976,Precast Panel,Concrete,ValueBuilders,68.29,sqft,100,2765,6,AK,121.49,102.8x17.8x15.3,DE;OH;CA,Residential;Commercial,Green Guard;ASTM Compliant,No,Yes,Yes,25,Class B,Easy,ValueBuilders Precast Panel - Premium quality concrete product for construction projects.
P2977,Interior Door,Doors,ProBuild,176.87,ft,50,3558,14,MN,91.56,55.9x18.8x12.4,WV,New Construction;Residential;Renovation,Green Guard,No,Yes,Yes,10,Class A,Complex,ProBuild Interior Door - Premium quality doors product for construction projects.
P2978,Toilet,Fixtures,MegaSupply,96.51,ea,10,4336,25,MA,158.14,155.7x40.2x8.7,WI;DE,Infrastructure;Residential,CE Marked,No,No,Yes,25,,Professional Required,MegaSupply Toilet - Premium quality fixtures product for construction projects.
P2979,Sliding,Windows,ConstructMax,515.11,ft,100,1843,21,DE,121.73,119.6x30.2x5.9,,Industrial;Infrastructure;Residential;Renovation,CE Marked;LEED Certified,Yes,No,Yes,0,Class C,Professional Required,ConstructMax Sliding - Premium quality windows product for construction projects.
P2980,Double Hung,Windows,BuildCo,985.65,ft,1,429,2,UT,180.09,88.3x46.2x39.7,,Industrial;New Construction;Residential,Green Guard,No,Yes,No,1,Class A,Easy,BuildCo Double Hung - Premium quality windows product for construction projects.
P2981,EPDM Rubber,Roofing,QualityMaterials,126.65,ea,50,143,7,WA,95.8,44.8x17.3x14.4,AZ;MN;VA;KS,Renovation;New Construction;Commercial;Industrial;Infrastructure,FSC Certified,No,No,No,2,Class B,Professional Required,QualityMaterials EPDM Rubber - Premium quality roofing product for construction projects.
